layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,,,920293242.931241,79,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,132,,
Ether,63,IP,49,TCP,29.0,SMTPResponse,9.0,,,920293242.957728,63,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,133,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293242.958054,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,134,,
Ether,96,IP,82,TCP,62.0,SMTPResponse,42.0,,,920293242.958959,96,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,135,,
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,,,920293242.9593072,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,136,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,,,920293242.960172,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,137,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920293242.960478,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,138,,
Ether,80,IP,66,UDP,46.0,DNS,38.0,,,920293242.979288,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,,53.0,53.0,week1_monday.tcpdump,139,,
Ether,124,IP,110,UDP,90.0,DNS,82.0,,,920293242.980388,124,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,140,,
Ether,87,IP,73,UDP,53.0,DNS,45.0,,,920293242.9844213,87,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,,53.0,53.0,week1_monday.tcpdump,141,,
Ether,131,IP,117,UDP,97.0,DNS,89.0,,,920293242.984863,131,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,142,,
Ether,94,IP,80,TCP,60.0,SMTPResponse,40.0,,,920293243.001591,94,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,143,,
Ether,551,IP,537,TCP,517.0,SMTPRequest,497.0,,,920293243.00229,551,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,144,,
Ether,87,IP,73,TCP,53.0,SMTPResponse,33.0,,,920293243.005114,87,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,145,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920293243.005351,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,24.0,1026.0,25.0,week1_monday.tcpdump,146,,
Ether,109,IP,95,TCP,75.0,SMTPResponse,55.0,,,920293243.007024,109,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,24.0,25.0,1026.0,week1_monday.tcpdump,147,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.009051,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,17.0,1026.0,25.0,week1_monday.tcpdump,148,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.009866,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,16.0,25.0,1026.0,week1_monday.tcpdump,149,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.0101528,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.37.75.158,17.0,25.0,1026.0,week1_monday.tcpdump,150,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.0102972,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.37.75.158,172.16.112.100,16.0,1026.0,25.0,week1_monday.tcpdump,151,,
Ether,140,IP,126,TCP,106.0,SMTPResponse,86.0,,,920293243.0933448,140,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,152,,
Ether,80,IP,66,TCP,46.0,SMTPRequest,26.0,,,920293243.095382,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,153,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920293243.0956992,80,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,154,,
Ether,80,IP,66,TCP,46.0,SMTPRequest,26.0,,,920293243.096556,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,155,,
Ether,102,IP,88,TCP,68.0,SMTPResponse,48.0,,,920293243.096807,102,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,156,,
Ether,95,IP,81,TCP,61.0,SMTPRequest,41.0,,,920293243.09767,95,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,157,,
Ether,102,IP,88,TCP,68.0,SMTPResponse,48.0,,,920293243.09791,102,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,158,,
Ether,87,IP,73,TCP,53.0,SMTPRequest,33.0,,,920293243.098757,87,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,159,,
Ether,86,IP,72,TCP,52.0,SMTPResponse,32.0,,,920293243.09898,86,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,160,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920293243.1000472,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,161,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920293243.100849,104,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,162,,
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,,,920293243.1040188,1078,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,163,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.115848,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,16.0,25.0,1027.0,week1_monday.tcpdump,164,,
Ether,349,IP,335,TCP,315.0,SMTPRequest,295.0,,,920293243.116984,349,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,165,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920293243.118602,73,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,166,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920293243.119341,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,24.0,1027.0,25.0,week1_monday.tcpdump,167,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,,,920293243.119622,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,24.0,25.0,1027.0,week1_monday.tcpdump,168,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.120149,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,17.0,25.0,1027.0,week1_monday.tcpdump,169,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.1208462,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,16.0,1027.0,25.0,week1_monday.tcpdump,170,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.122796,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.218.177.69,17.0,1027.0,25.0,week1_monday.tcpdump,171,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293243.122975,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.207,16.0,25.0,1027.0,week1_monday.tcpdump,172,,
Dot3,54,LLC,40,Raw,37.0,,,,,920293243.842384,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,173,,
Dot3,54,LLC,40,Raw,37.0,,,,,920293244.843701,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,174,,
Dot3,54,LLC,40,Raw,37.0,,,,,920293245.842979,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,175,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920293246.012525,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,2.0,1027.0,25.0,week1_monday.tcpdump,176,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920293246.015174,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,18.0,25.0,1027.0,week1_monday.tcpdump,177,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293246.0153848,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,16.0,1027.0,25.0,week1_monday.tcpdump,178,,
Ether,85,IP,71,UDP,51.0,DNS,43.0,,,920293246.1732053,85,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,,53.0,53.0,week1_monday.tcpdump,179,,
Ether,149,IP,135,UDP,115.0,DNS,107.0,,,920293246.1741152,149,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,180,,
Ether,75,IP,61,UDP,41.0,DNS,33.0,,,920293246.176111,75,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,,53.0,53.0,week1_monday.tcpdump,181,,
Ether,131,IP,117,UDP,97.0,DNS,89.0,,,920293246.176582,131,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,182,,
Ether,138,IP,124,TCP,104.0,SMTPResponse,84.0,,,920293246.2150812,138,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,183,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293246.225827,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,16.0,1027.0,25.0,week1_monday.tcpdump,184,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920293246.2517768,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,185,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920293246.256533,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,186,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920293246.2570212,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,187,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,,,920293246.2578312,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,188,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293246.2581472,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,189,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,,,920293246.258931,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,190,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.25937,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,191,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.260166,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,192,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.260453,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,193,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.261228,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,194,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920293246.2615,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,195,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293246.2622812,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,196,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.262551,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,197,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.263316,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,198,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.263586,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,199,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.2644,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,200,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920293246.264669,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,201,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293246.265443,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,202,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293246.2657052,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,203,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293246.266492,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,204,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293246.266753,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,205,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920293246.26752,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,206,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920293246.267789,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,207,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293246.26858,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,208,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293246.268858,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,209,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293246.269996,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,210,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920293246.2702608,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,211,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293246.271052,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,212,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293246.2713052,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,213,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293246.272069,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,214,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.272346,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,215,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.27314,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,216,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293246.273402,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,217,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293246.27419,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,218,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293246.2744472,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,219,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293246.275211,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,220,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920293246.275516,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,221,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293246.2762892,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,222,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.276572,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,223,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.277346,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,224,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293246.277608,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,225,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293246.278398,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,226,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.278666,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,227,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.279443,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,228,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293246.279725,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,229,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920293246.28051,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,230,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.280781,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,231,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.281558,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,232,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920293246.281826,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,233,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293246.2831132,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,234,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920293246.283313,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,235,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293246.2852052,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,236,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920293246.285466,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,237,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293246.286551,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,238,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920293246.2867652,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,239,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293246.287304,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,240,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293246.287566,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,241,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293246.2883712,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,242,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293246.288638,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,243,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293246.289657,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,244,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.289873,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,245,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.290782,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,246,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293246.2909472,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,247,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293246.291452,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,248,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920293246.291711,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,249,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293246.293108,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,250,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920293246.293408,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,251,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920293246.295966,104,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,135.8.60.182,24.0,25.0,1027.0,week1_monday.tcpdump,252,,
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,,,920293246.297389,1078,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.207,24.0,1027.0,25.0,week1_monday.tcpdump,253,,
