layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5
Dot3,54,LLC,40,Raw,37.0,,,,,921762110.1745472,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,160,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762111.174526,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,161,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762112.173248,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,162,,
Ether,60,Raw,46,,,,,,,921762112.587515,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,163,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762113.6737212,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,164,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762114.674351,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,165,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762115.675602,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,166,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762116.6744832,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,167,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762117.673688,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,168,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762118.673763,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,169,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762119.675847,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,170,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762120.673952,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,171,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762121.673311,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,172,,
Ether,60,Raw,46,,,,,,,921762122.587326,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,173,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762123.17493,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,174,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762124.173404,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,175,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762125.1761508,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,176,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762126.173588,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,177,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762127.1739632,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,178,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762128.17362,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,179,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762129.1765052,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,180,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762130.1748768,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,181,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762131.1747028,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,182,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762132.174698,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,183,,
Ether,60,Raw,46,,,,,,,921762132.587045,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,184,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762133.673652,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,185,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762134.676715,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,186,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,RIPEntry,20.0,921762134.756639,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week3_wednesday.tcpdump,187,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762136.1745868,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,188,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762137.174992,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,189,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762138.174949,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,190,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,921762138.723738,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32775.0,161.0,week3_wednesday.tcpdump,191,,
Ether,156,IP,142,UDP,122.0,SNMP,114.0,,,921762138.72534,156,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32775.0,week3_wednesday.tcpdump,192,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762139.675169,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,193,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762140.674222,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,194,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762141.6751232,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,195,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762142.6747732,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,196,,
Ether,60,Raw,46,,,,,,,921762142.759224,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,197,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762144.173986,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,198,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762145.174551,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,199,,
Ether,85,IP,71,UDP,51.0,DNS,43.0,,,921762145.802419,85,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week3_wednesday.tcpdump,200,,
Ether,145,IP,131,UDP,111.0,DNS,103.0,,,921762145.806317,145,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week3_wednesday.tcpdump,201,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762145.812343,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,205.181.112.70,2.0,1068.0,80.0,week3_wednesday.tcpdump,202,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762145.817058,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.70,172.16.112.100,18.0,80.0,1068.0,week3_wednesday.tcpdump,203,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762145.8176732,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,205.181.112.70,16.0,1068.0,80.0,week3_wednesday.tcpdump,204,,
Ether,375,IP,361,TCP,341.0,HTTP,321.0,HTTPRequest,321.0,921762145.818834,375,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,205.181.112.70,24.0,1068.0,80.0,week3_wednesday.tcpdump,205,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762145.8314508,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.70,172.16.112.100,16.0,80.0,1068.0,week3_wednesday.tcpdump,206,,
Ether,381,IP,367,TCP,347.0,HTTP,327.0,HTTPResponse,327.0,921762145.868292,381,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.70,172.16.112.100,24.0,80.0,1068.0,week3_wednesday.tcpdump,207,Raw,85.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762145.868408,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.70,172.16.112.100,17.0,80.0,1068.0,week3_wednesday.tcpdump,208,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762145.869236,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,205.181.112.70,16.0,1068.0,80.0,week3_wednesday.tcpdump,209,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762145.914118,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,205.181.112.70,17.0,1068.0,80.0,week3_wednesday.tcpdump,210,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762145.9170028,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.70,172.16.112.100,16.0,80.0,1068.0,week3_wednesday.tcpdump,211,,
Ether,73,IP,59,UDP,39.0,DNS,31.0,,,921762145.9502212,73,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week3_wednesday.tcpdump,212,,
Ether,133,IP,119,UDP,99.0,DNS,91.0,,,921762145.954074,133,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week3_wednesday.tcpdump,213,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762145.958242,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,205.181.112.65,2.0,1070.0,80.0,week3_wednesday.tcpdump,214,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762145.961725,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.112.100,18.0,80.0,1070.0,week3_wednesday.tcpdump,215,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762145.9623848,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,205.181.112.65,16.0,1070.0,80.0,week3_wednesday.tcpdump,216,,
Ether,383,IP,369,TCP,349.0,HTTP,329.0,HTTPRequest,329.0,921762145.963574,383,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,205.181.112.65,24.0,1070.0,80.0,week3_wednesday.tcpdump,217,,
Ether,228,IP,214,TCP,194.0,HTTP,174.0,HTTPResponse,174.0,921762145.9800133,228,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.112.100,24.0,80.0,1070.0,week3_wednesday.tcpdump,218,Raw,118.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762145.980106,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.112.100,17.0,80.0,1070.0,week3_wednesday.tcpdump,219,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762145.98089,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,205.181.112.65,16.0,1070.0,80.0,week3_wednesday.tcpdump,220,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762146.024932,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,205.181.112.65,17.0,1070.0,80.0,week3_wednesday.tcpdump,221,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762146.027788,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.112.100,16.0,80.0,1070.0,week3_wednesday.tcpdump,222,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762146.674853,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,223,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762147.675453,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,224,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762148.674038,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,225,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762149.67384,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,226,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762150.676682,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,227,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762151.674804,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,228,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762152.674164,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,229,,
Ether,60,Raw,46,,,,,,,921762152.758772,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,230,,
Dot3,324,LLC,310,SNAP,307.0,Raw,302.0,,,921762153.526617,324,00:10:7b:38:46:32,01:00:0c:cc:cc:cc,,,,,,week3_wednesday.tcpdump,231,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762154.674943,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,232,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762155.674259,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,233,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762156.674226,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,234,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762157.674235,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,235,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762158.674183,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,236,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762159.674774,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,237,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,RIPEntry,20.0,921762160.663146,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week3_wednesday.tcpdump,238,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762160.674725,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,239,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762161.676038,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,240,,
Ether,90,IP,76,UDP,56.0,NTPHeader,48.0,,,921762162.091041,90,08:00:20:11:34:bf,00:c0:4f:a3:58:23,192.168.1.90,192.168.1.10,,123.0,123.0,week3_wednesday.tcpdump,241,,
Ether,90,IP,76,UDP,56.0,NTPHeader,48.0,,,921762162.092457,90,00:c0:4f:a3:58:23,08:00:20:11:34:bf,192.168.1.10,192.168.1.90,,123.0,123.0,week3_wednesday.tcpdump,242,,
Ether,60,Raw,46,,,,,,,921762162.818394,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,243,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762163.675772,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,244,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762164.674277,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,245,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762165.675251,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,246,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762166.674269,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,247,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762167.674259,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,248,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762168.674542,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,249,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762169.6752688,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,250,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762170.674435,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,251,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762171.674862,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,252,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762172.675646,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,253,,
Ether,60,Raw,46,,,,,,,921762172.818088,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,254,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762174.17494,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,255,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762175.174604,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,256,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762176.1758132,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,257,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762177.175334,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,258,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762178.175149,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,259,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762179.175941,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,260,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762180.175592,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,261,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762181.174799,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,262,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762182.17495,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,263,,
Ether,60,Raw,46,,,,,,,921762182.817875,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,264,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762183.67514,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,265,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762184.674716,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,266,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762185.67543,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,267,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762186.674641,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,268,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762187.67509,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,269,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762188.675165,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,270,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,RIPEntry,20.0,921762189.5465,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week3_wednesday.tcpdump,271,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762190.176208,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,272,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762191.175401,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,273,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762192.175172,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,274,,
Ether,60,Raw,46,,,,,,,921762192.817642,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,275,,
Ether,80,IP,66,UDP,46.0,DNS,38.0,,,921762193.5973188,80,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week3_wednesday.tcpdump,276,,
Ether,140,IP,126,UDP,106.0,DNS,98.0,,,921762193.6011713,140,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week3_wednesday.tcpdump,277,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762193.6089712,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.123,2.0,1073.0,80.0,week3_wednesday.tcpdump,278,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762193.6129948,60,00:60:97:de:54:36,00:10:7b:38:46:32,208.160.10.123,172.16.112.100,18.0,80.0,1073.0,week3_wednesday.tcpdump,279,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762193.6136028,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.123,16.0,1073.0,80.0,week3_wednesday.tcpdump,280,,
Ether,323,IP,309,TCP,289.0,HTTP,269.0,HTTPRequest,269.0,921762193.614656,323,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.123,24.0,1073.0,80.0,week3_wednesday.tcpdump,281,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762193.628999,60,00:60:97:de:54:36,00:10:7b:38:46:32,208.160.10.123,172.16.112.100,16.0,80.0,1073.0,week3_wednesday.tcpdump,282,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,921762193.683904,1514,00:60:97:de:54:36,00:10:7b:38:46:32,208.160.10.123,172.16.112.100,16.0,80.0,1073.0,week3_wednesday.tcpdump,283,Raw,1256.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762193.685126,1514,00:60:97:de:54:36,00:10:7b:38:46:32,208.160.10.123,172.16.112.100,16.0,80.0,1073.0,week3_wednesday.tcpdump,284,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762193.6869712,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.123,16.0,1073.0,80.0,week3_wednesday.tcpdump,285,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762193.691488,1514,00:60:97:de:54:36,00:10:7b:38:46:32,208.160.10.123,172.16.112.100,24.0,80.0,1073.0,week3_wednesday.tcpdump,286,,
Ether,547,IP,533,TCP,513.0,HTTP,493.0,Raw,493.0,921762193.691935,547,00:60:97:de:54:36,00:10:7b:38:46:32,208.160.10.123,172.16.112.100,24.0,80.0,1073.0,week3_wednesday.tcpdump,287,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762193.692025,60,00:60:97:de:54:36,00:10:7b:38:46:32,208.160.10.123,172.16.112.100,17.0,80.0,1073.0,week3_wednesday.tcpdump,288,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762193.693942,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.123,16.0,1073.0,80.0,week3_wednesday.tcpdump,289,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762193.694134,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.123,16.0,1073.0,80.0,week3_wednesday.tcpdump,290,,
Ether,75,IP,61,UDP,41.0,DNS,33.0,,,921762193.743788,75,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week3_wednesday.tcpdump,291,,
Ether,135,IP,121,UDP,101.0,DNS,93.0,,,921762193.747641,135,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week3_wednesday.tcpdump,292,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762193.7906632,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.123,17.0,1073.0,80.0,week3_wednesday.tcpdump,293,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762193.793833,60,00:60:97:de:54:36,00:10:7b:38:46:32,208.160.10.123,172.16.112.100,16.0,80.0,1073.0,week3_wednesday.tcpdump,294,,
Ether,78,IP,64,UDP,44.0,DNS,36.0,,,921762193.79646,78,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week3_wednesday.tcpdump,295,,
Ether,138,IP,124,UDP,104.0,DNS,96.0,,,921762193.80019,138,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week3_wednesday.tcpdump,296,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762193.8011028,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.122,2.0,1076.0,80.0,week3_wednesday.tcpdump,297,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762193.8013028,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.122,2.0,1077.0,80.0,week3_wednesday.tcpdump,298,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762193.801707,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.122,2.0,1078.0,80.0,week3_wednesday.tcpdump,299,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762193.805156,60,00:60:97:de:54:36,00:10:7b:38:46:32,208.160.10.122,172.16.112.100,18.0,80.0,1076.0,week3_wednesday.tcpdump,300,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762193.805786,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.122,16.0,1076.0,80.0,week3_wednesday.tcpdump,301,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762193.806625,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.122,2.0,1079.0,80.0,week3_wednesday.tcpdump,302,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762193.8068053,60,00:60:97:de:54:36,00:10:7b:38:46:32,208.160.10.122,172.16.112.100,18.0,80.0,1077.0,week3_wednesday.tcpdump,303,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762193.80745,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,208.160.10.122,16.0,1077.0,80.0,week3_wednesday.tcpdump,304,,
